ENCEPHALITIS	Encephalitis	MONDO_0019956	encephalitis	1
ERECTILE_DYSFUNCTION	Erectile dysfunction	EFO_0004234	erectile dysfunction	1
ESOSINOPHIL_DISEASE	Eosinophilic disease (BM)	MONDO_0018438	eosinophilic gastrointestinal disease	0.67
F5_ALCOHOL_DEPENDENCE	Alcohol dependence	EFO_0003829	alcohol dependence	1
F5_ALCOHOL_DEPENDENCE	Alcohol dependence	MONDO_0002046	alcohol abuse	0.96
F5_ALLANXIOUS	All anxiety disorders	EFO_0006788	anxiety disorder	1
F5_ALZHDEMENT	Dementia in Alzheimer disease	EFO_0000249	Alzheimer's disease	0.99
F5_ANAPER	Anankastic personality disorder	MONDO_0001163	paranoid personality disorder	0.98
F5_ANXIETY	Other anxiety disorders	EFO_0006788	anxiety disorder	1
F5_ANXPER	Anxious personality disorder	MONDO_0001163	paranoid personality disorder	0.98
F5_AUTISM	Autism	EFO_0003758	autism	1
F5_BIPO	Bipolar affective disorders	EFO_0000289	bipolar disorder	0.99
F5_CANNABIS	Mental and behavioural disorders due to cannabinoids	EFO_0000677	mental or behavioural disorder	0.75
F5_CONDUCT	Conduct disorder	EFO_0004216	conduct disorder	1
F5_CONDUCT	Conduct disorder	EFO_0004278	sudden cardiac arrest	0.99
F5_CONDUCTEMO	Mixed disorders of conduct and emotions	EFO_0004216	conduct disorder	0.67
F5_DELIRIUM	Delirium, not induced by alcohol and other psychoactive substances	EFO_1000800	alcohol withdrawal delirium	0.7296
F5_DELUSIO	Persistent delusional disorders	MONDO_0004359	delusional disorder	0.8
F5_DEMENTIA	Dementia	HP_0000726	Dementia	1
F5_DEMENTIA	Dementia	MONDO_0001627	dementia (disease)	0.99
F5_DEMINOTH	Dementia in other diseases classified elsewhere	MONDO_0001627	dementia (disease)	0.8
F5_DEPPER	Dependent personality disorder	HP_0012075	Personality disorder	0.8
F5_DEPRESSIO	Depression	EFO_0003761	unipolar depression	0.99
F5_DEPRESSIO	Depression	MONDO_0002050	depressive disorder	0.99
F5_DISPER	Dissocial personality disorder	MONDO_0001160	dissociative disorder	0.8
F5_DISSOCIATIVE	Dissociative [conversion] disorders	MONDO_0001160	dissociative disorder	0.8
F5_EATING	Eating disorders	EFO_0005203	eating disorder	1
F5_EATOTH	Other eating disorders	EFO_0005203	eating disorder	1
F5_EMOPER	Emotionally unstable personality disorder	HP_0012075	Personality disorder	0.67
F5_GAD	Generalized anxiety disorder	EFO_1001892	generalized anxiety disorder	1
F5_HABIT	Habit and impulse disorders	MONDO_0001162	impulse control disorder	0.67
F5_HYPERKIN	Hyperkinetic disorders (excl. ADHD)	EFO_0003888	attention deficit hyperactivity disorder	0.6633
F5_KELAMENT	Kela-cod for severe mental illness	MONDO_0002025	psychiatric disorder	0.7524
F5_KELARET	Kela-code for behavioural disturbances in mental retardation	EFO_0003847	mental retardation	0.65
F5_MENTALUNSPE	Mental disorders, not otherwise specified	EFO_0000677	mental or behavioural disorder	0.99
F5_MENTALUNSPE	Mental disorders, not otherwise specified	MONDO_0002025	psychiatric disorder	0.99
F5_MENTPUER	Mental and behauvioural disorders associated with the puerperium	EFO_0000677	mental or behavioural disorder	0.6633
F5_MENTRET	Mental retardation	EFO_0003847	mental retardation	1
F5_MENTRET	Mental retardation	HP_0001249	Intellectual disability	0.99
F5_MILDRET	Mild mental retardation	HP_0001256	Intellectual disability, mild	0.99
F5_MIXEDDEV	Mixed specific developmental disorders	MONDO_0000592	specific developmental disorder	0.86
F5_MIXPER	Mixed and other personality disorders	HP_0012075	Personality disorder	0.8
F5_MOOD	Mood [affective] disorders	EFO_0004247	mood disorder	0.8
F5_MOODOTH	Other and unspecidied mood [affective] disorders	EFO_0000289	bipolar disorder	0.7227
F5_MOTOR	Specific developmental disorder of motor function	MONDO_0000592	specific developmental disorder	0.75
F5_NEUROTIC	Neurotic, stress-related and somatoform disorders	EFO_0004257	neurotic disorder	0.67
F5_NEUROTICOTH	Other neurotic disorders	EFO_0004257	neurotic disorder	1
F5_OCD	Obsessive-compulsive disorder	EFO_0004242	obsessive-compulsive disorder	1
F5_OPIOIDS	Mental and behavioural disorders due to opioids	EFO_0000677	mental or behavioural disorder	0.75
F5_ORGANIC	Organic, including symptomatic, mental disorders	EFO_1001457	cognitive disorder	0.72
F5_OTHPER	Other specified and unspecified personality disorders	EFO_0007417	paracoccidioidomycosis	0.8712
F5_OTHRET	Other and unspecified mental retardation	EFO_0003847	mental retardation	0.8
F5_PANIC	Panic disorder	EFO_0004262	panic disorder	1
F5_PARAPER	Paranoid personality disorder	MONDO_0001163	paranoid personality disorder	1
F5_PERSMOOD	Persistent mood disorders	EFO_0004247	mood disorder	0.8
F5_PERSONALITY	Specific personality disorders	HP_0012075	Personality disorder	0.8
F5_PERVASIVE	Pervasive developmental disorders excl. Autism + Asperger	EFO_0003759	pervasive developmental disorder - not otherwise specified	0.67
F5_PHOBANX	Phobic anxiety disorders	EFO_0006788	anxiety disorder	0.8
F5_PSYCH	Psychiatric diseases	MONDO_0002025	psychiatric disorder	0.99
F5_PSYCHDEVOTH	Other and unspecified disorders of psychological development	EFO_0003756	autism spectrum disorder	0.6435
F5_PSYCHOTH	Other and unspecified nonorganic psychotic disorders	EFO_0000289	bipolar disorder	0.8019000000000001
F5_PSYTRANS	Acute and transient psychotic disorders	EFO_0000677	mental or behavioural disorder	0.6633
F5_PTSD	Post-traumatic stress disorder	EFO_0001358	post-traumatic stress disorder	1
F5_SCHIZO	Schizophrenia, schizotypal and delusional disorders	MONDO_0004359	delusional disorder	0.67
F5_SCHIZOAFF	Schizoaffective disorder	EFO_0000692	schizophrenia	0.96
F5_SCHIZOAFF	Schizoaffective disorder	EFO_0005411	schizoaffective disorder	1
F5_SCHIZPER	Schizoid personality disorder	MONDO_0001161	schizoid personality disorder	1
F5_SCHOLA	Specific development disorders of scholastic skills	EFO_0003852	developmental disability	0.7722
F5_SCHZPHR	Schizophrenia	EFO_0000692	schizophrenia	1
F5_SEDAHYP	Mental and behavioural disorders due to sedatives or hypnotics	EFO_0000677	mental or behavioural disorder	0.67
F5_SEXDYS	Sexual dysfunction	EFO_0004714	sexual dysfunction	1
F5_SEXDYS	Sexual dysfunction	MONDO_0002134	physiological sexual disorder	0.97
F5_SLEEP	Sleep disorders	EFO_0008568	Sleep Disorder	1
F5_SLEEP	Sleep disorders	MONDO_0003406	sleep-wake disorder	0.96
F5_SOMATOFORM	Somatoform disorder	EFO_0009687	somatoform disorder	1
F5_SPEECH	Specific development disorders of speech and language	MONDO_0016226	specific language disorder	0.92
F5_STIMUL	Mental and behavioural disorders due to use of other stimulants, including caffeine	EFO_0000677	mental or behavioural disorder	0.6
F5_STRESSOTH	Other reactioin to severe stress, and adjustment disorders	MONDO_0003265	adjustment disorder	0.57
F5_SUBSTANCE	Mental and behavioural disorders due to psychoctive substance use	EFO_0000677	mental or behavioural disorder	0.67
F5_TIC	Tic disorders	HP_0100033	Tics	0.99
F5_TIC	Tic disorders	MONDO_0002420	tic disorder	1
F5_TOBAC	Mental and behavioural disorders due to tobacco	EFO_0000677	mental or behavioural disorder	0.75
F5_UNSMENDIS	Unspecified mental disorder	EFO_0000677	mental or behavioural disorder	0.792
F5_VASCDEM	Vascular dementia	EFO_0004718	vascular dementia	1
FE	Focal epilepsy	EFO_0004263	partial epilepsy	0.99
FEMHER_UNILATERAL	Femoral hernia, unilateral	EFO_1001791	femoral hernia	0.8
FEMINGHER_BILATERAL	Inguinal or femoral hernia, bilateral	EFO_1001791	femoral hernia	0.67
FEMNINGHER_UNILATERAL	Inguinal of femoral hernia, unilateral	EFO_1001791	femoral hernia	0.67
FE_MODE	Focal epilepsy	EFO_0004263	partial epilepsy	0.99
FE_STRICT	Focal epilepsy	EFO_0004263	partial epilepsy	0.99
FG_CEREBVASC	Cerebrovascular diseases (FINNGEN)	EFO_0003763	cerebrovascular disorder	0.792
FG_CVD	Cardiovascular diseases (excluding rheumatic etc)	EFO_0000319	cardiovascular disease	0.67
FG_DOAAC	Diseases of arteries, arterioles and capillaries (FINNGEN)	MONDO_0001574	capillary disease	0.57
FG_HYPERTENSION	Hypertensive diseases (excluding secondary)	EFO_0000537	hypertension	0.6633
FG_OTHHEART	Other heart diseases	EFO_0000319	cardiovascular disease	0.99
FG_OTHHEART	Other heart diseases	EFO_0003777	heart disease	1
FG_PULMHEART	Pulmonary heart disease	MONDO_0004596	cor pulmonale	0.99
G6_AD_WIDE	Alzheimer's disease, wide definition	EFO_0000249	Alzheimer's disease	0.5642999999999999
G6_ALCODEGEN	Degeneration of the brain due to alcohol	HP_0002283	Global brain atrophy	0.5642999999999999
G6_ALS	Motor neuron disease	EFO_0003782	motor neuron disease	1
G6_ALZHEIMER	Alzheimer disease	EFO_0000249	Alzheimer's disease	1
G6_ALZHEIMER_EXMORE	Alzheimer disease (more controls excluded)	EFO_0000249	Alzheimer's disease	0.67
G6_ATROPHCIRCUM	Circumscribed brain atrophy	HP_0012444	Brain atrophy	0.8
G6_ATYFAC	Atypical facial pain	EFO_0009625	facial pain	0.8
G6_BELLPA	Bell's palsy	EFO_0007167	Bell's palsy	1
G6_BRACHPLE	Brachial plexus disorders	EFO_1000844	brachial plexus neuropathy	0.99
G6_CARPTU	Carpal tunnel syndrome	EFO_0004143	carpal tunnel syndrome	1
G6_CAUDA	Cauda equina syndrome	EFO_0007196	Cauda equina syndrome	1
G6_CAUSALGIA	Causalgia	EFO_1000854	causalgia	1
G6_CERVROOT	Cervical root disorders	MONDO_0002256	cervix disease	0.792
G6_CP	Cerebral palsy	EFO_1000632	cerebral palsy	1
G6_CPETAL	Cerebral palsy and other paralytic syndromes	EFO_1000632	cerebral palsy	0.67
G6_DEGENOTH	Other and unspecified degenerative diseases of nervous system	EFO_0005772	neurodegenerative disease	0.7722
G6_DEMYEL	Demyelenating diseases of the central nervous system	EFO_0009386	central nervous system disease	0.89
G6_DISBROTHUNS	Disorders of brain, other and unspecified	EFO_0005774	brain disease	0.792
G6_DYSTON	Dystonia	HP_0001332	Dystonia	1
G6_DYSTON	Dystonia	MONDO_0003441	dystonic disorder	0.99
G6_ENCEPHOTH	Other encephalitis	EFO_0001423	encephalomyelitis	0.99
G6_ENCEPHOTH	Other encephalitis	MONDO_0019956	encephalitis	1
G6_EPIPAROX	Episodal and paroxysmal disorders	Orphanet_46348	Paroxysmal extreme pain disorder	0.65
G6_EPLEPSY	Epilepsy	EFO_0000474	epilepsy	1
G6_EPLEPSY	Epilepsy	HP_0001250	Seizure	0.96
G6_FACOTH	Other facial nerve disorders	EFO_1002051	facial nerve disease	0.99
G6_FEMLAPOP	Lesion of lateral popliteal nerve	MONDO_0024334	peripheral nerve lesion	0.57
G6_GUILBAR	Guillain-Barre syndrome	EFO_0007292	Guillain-Barre syndrome	1
G6_HCCOMM	Communicating hydrocephalus	MONDO_0002045	communicating hydrocephalus	1
G6_HCNP	Normal-pressure hydrocephalus	EFO_1001065	normal pressure hydrocephalus	0.96
G6_HEADACHE	Other headache syndromes	EFO_0009550	headache disorder	0.96
G6_HEMIPLE	Hemiplegia	EFO_0009453	hemiplegia	1
G6_HERATAXIA	Hereditary ataxia	EFO_0009671	hereditary ataxia	1
G6_HYDROCEPH	Hydrocephalus	HP_0000238	Hydrocephalus	1
G6_LSROOT	Lumbosacral root disorders, not elsewhere classified	MONDO_0002959	radiculopathy	0.5642999999999999
G6_MEDLEOTH	Other lesions of median nerve	EFO_0004143	carpal tunnel syndrome	0.8316
G6_MENINGBACT	Bacterial meningitis	EFO_1000831	bacterial meningitis	1
G6_MENINGOTH	Other meningitis	EFO_0000584	infectious meningitis	0.99
G6_MENINGOTH	Other meningitis	MONDO_0021108	meningitis (disease)	0.99
G6_MIGRAINE	Migraine	EFO_0003821	migraine disorder	0.99
G6_MIGRAINE_NO_AURA	Migraine without aura	EFO_0003821	migraine disorder	0.99
G6_MIGRAINE_NO_AURA	Migraine without aura	EFO_0005295	migraine with aura	1
G6_MIGRAINE_NO_AURA	Migraine without aura	EFO_0005296	migraine without aura	1
G6_MIGRAINE_WITH_AURA	Migraine with aura	EFO_0003821	migraine disorder	0.99
G6_MIGRAINE_WITH_AURA	Migraine with aura	EFO_0005295	migraine with aura	1
G6_MIGRAINE_WITH_AURA	Migraine with aura	EFO_0005296	migraine without aura	1
G6_MONOLOWOTHUNS	Other and unspecified mononeuropathies of lower limb	HP_0009816	Lower limb undergrowth	0.73
G6_MONONPOTHUS	Other and unspecified mononeuropathies of upper limb	HP_0009824	Upper limb undergrowth	0.73
G6_MS	MS-disease / Multiple Sclerosis	EFO_0003929	relapsing-remitting multiple sclerosis	0.9702
G6_MYASTHENIA	Myasthenia gravis	EFO_0004991	Myasthenia gravis	1
G6_MYONEU	Diseases of the myoneural junction and muscle	Orphanet_97238	Rippling muscle disease	0.57
G6_NERPLEX	Nerve, nerve root and plexus disorders	EFO_0009559	nerve plexus disease	0.8118
G6_NEUATR	Systemic atrophies primarly affecting the central nervous system	HP_0007367	Atrophy/Degeneration affecting the central nervous system	0.71
G6_NEUINFL	Inflammatory diseases of the central nervous system	EFO_0009386	central nervous system disease	0.89
G6_NEURO	Neurological diseases	EFO_0000618	nervous system disease	0.99
G6_NEURODEG	Other degenerative diseases of the nervous system	EFO_0005772	neurodegenerative disease	0.8613
G6_NEUROOTH	Other disorders of nervous system	EFO_0000618	nervous system disease	0.99
G6_OTHDEMYEL	Other demyelinating diseases of the central nervous system	EFO_0009386	central nervous system disease	0.89
G6_OTHNEU	Other neurological diseases	EFO_0000618	nervous system disease	0.99
G6_PARDIPLE	Paraplegia, diplegia of upper limbs	MONDO_0004618	diplegia of upper limb	0.86
G6_PARKINSON	Parkinson's disease	EFO_0002508	Parkinson's disease	1
G6_PARKINSON_EXMORE	Parkinson's disease (more controls excluded)	EFO_0002508	Parkinson's disease	0.67
G6_PARKSCND	Secondary parkinsonism+Parkinsonism in other disease	MONDO_0019724	secondary glomerular disease	0.91
G6_PLANTAR	Lesion of plantar nerve	MONDO_0024334	peripheral nerve lesion	0.67
G6_POLYNEU	Polyneuropathies and other disorders of the peripheral nervous system	EFO_0009387	peripheral nervous system disease	0.8811
G6_POLYOTHUNS	Other and unspecified polyneuropathies, also in other diseases	EFO_0000319	cardiovascular disease	0.6633
G6_POSTOPNEURO	Postprocedural disorders of nervous system	EFO_0000618	nervous system disease	0.9207000000000001
G6_RADLES	Lesion of radial nerve	EFO_1001143	radial nerve lesion	1
G6_ROOTPLEXOTHUNS	Other and unspecified nerve root and plexus disorders, also in other diseases	EFO_0009559	nerve plexus disease	0.6435
G6_SCIALE	Lesion of sciatic nerve	MONDO_0001543	lesion of sciatic nerve	1
G6_SPINOTH	Other diseases of spinal cord	EFO_0009488	spinal cord disease	1
G6_STATUSEPI	Status epilepticus	EFO_0008526	status epilepticus	1
G6_TARSTUN	Tarsal tunnel syndrome	EFO_1001208	tarsal tunnel syndrome	1
G6_TIA	Transient ischemic attack	EFO_0003764	transient ischemic attack	1
G6_TRINEU	Trigeminal neuralgia	EFO_1001219	trigeminal neuralgia	1
G6_TRIOTHUNS	Other and unspecified trigeminal disorders	EFO_0000289	bipolar disorder	0.6830999999999999
G6_ULLNLE	Lesion of ulnar nerve	EFO_1001143	radial nerve lesion	0.84
G6_VASCSYND	Vascular syndromes of brain in cerebrovascular disorders	EFO_0003763	cerebrovascular disorder	0.8118
G6_XTRAPYR	Extrapyramidal and movement disorders	MONDO_0001815	extrapyramidal and movement disease	0.86
G6_XTRAPYROTH	Other extrapyramidal and movement disorders+ in other diseases	MONDO_0001815	extrapyramidal and movement disease	0.94
GE	Generalized epilepsy	EFO_0005917	generalised epilepsy	0.99
GEST_DIABETES	Gestational diabetes (for exclusion)	EFO_0004593	gestational diabetes	0.8
GE_STRICT	Generalized epilepsy, strict edfinition	EFO_0005917	generalised epilepsy	0.6633
GIANT_CELL_TEMP_ARTERITIS	Giant cell arteritis with polymyalgia rheumatica	EFO_1001209	temporal arteritis	0.7424999999999999
GLOMER_NEPHRITIS	Glomerulonephritis	MONDO_0002462	glomerulonephritis (disease)	0.99
H7_ALLERGICCONJUNCTIVITIS	Allergic conjunctivitis	EFO_0007141	allergic conjunctivitis	1
H7_AMD	Age-related macular degeneration (whether dry or wet)	EFO_0001365	age-related macular degeneration	0.83
H7_ANOMAPUPFUNC	Anomalies of pupillary function	HP_0007686	Abnormal pupillary function	0.67
H7_ASTIGMATISM	Astigmatism	HP_0000483	Astigmatism	1
H7_BINOCUMOVOTH	Other disorders of binocular movement	EFO_1001990	ocular motility disease	0.6633
H7_BINODISTOTH	Other disorders of binocular vision	EFO_0009535	binocular vision disease	0.99
H7_CATARACTOTHER	Other cataract	EFO_0001059	cataract	1
H7_CENTRRETARTOCC	Central retinal artery occlusion	EFO_1001154	retinal artery occlusion	0.86
H7_CHALAZION	Chalazion	EFO_0007363	meibomian cyst	0.99
H7_CHOROIDOTH	Other disorders of choroid	MONDO_0001898	optic choroid disease	0.99
H7_CHOROIDRETINA	Disorders of choroid and retina	MONDO_0001898	optic choroid disease	0.5544
H7_CONJUNCTIVA	Disorders of conjunctiva	EFO_1000203	Conjunctival Disorder	0.99
H7_CONJUNCTIVITIS	Conjunctivitis	EFO_0009450	conjunctivitis	1
H7_CONJUNCTIVITISATOPIC	Atopic conjunctivitis	EFO_0007141	allergic conjunctivitis	0.99
H7_CONJUNCTIVITISCHRON	Chronic conjunctivitis	MONDO_0002314	chronic conjunctivitis	1
H7_CONJUVASC	Other conjunctival vascular disorders and cysts	MONDO_0022293	vascular disorder of penis	0.72
H7_CORNEALDEFORM	Keratoconus	Orphanet_156071	Keratoconus	1
H7_CORNEALNAS	Other and unspecified corneal deformities and disorders	EFO_1000879	corneal edema	0.7424999999999999
H7_CORNEALOTH	Other disorders of cornea	EFO_0009464	corneal disease	0.99
H7_CORNEALSCAR	Corneal scars and opacities	HP_0000559	Corneal scarring	0.8
H7_DIPLOPIA	Diplopia	HP_0000651	Diplopia	1
H7_ECTROPION	Ectropion of eyelid	MONDO_0002043	ectropion (disease)	0.99
H7_EPIPHORA	Epiphora	HP_0009926	Epiphora	1
H7_EPISCLERITIS	Episcleritis	HP_0100534	Episcleritis	1
H7_EYE	Diseases of the eye and adnexa	EFO_0009546	eye adnexa disease	1
H7_EYEADNEXOTH	Other specified and unspecified disorders of eye and adnexa	EFO_0009546	eye adnexa disease	0.74
H7_EYELIDDIS	Other disorders of eyelid	EFO_0009547	eyelid disease	0.99
H7_EYELIDINFLAMMATION	Other inflammation of eyelid	EFO_0009536	blepharitis	0.99
H7_EYELIDINOTH	Disorders of eyelid in diseases classified elsewhere	EFO_0009547	eyelid disease	0.6435
H7_EYEOTH	Other disorders of eye and adnexa	EFO_0009546	eye adnexa disease	0.67
H7_GLAUCCLOSEPRIM	Primary angle-closure glaucoma	EFO_1001506	primary angle closure glaucoma	0.99
H7_GLAUCNAS	Other and unspecified glaucoma	EFO_0000516	glaucoma	0.99
H7_GLAUCOMA	Glaucoma	EFO_0000516	glaucoma	1
H7_GLAUCOMAMEDICATION	Use of antiglaucoma preparations and miotics	EFO_0009944	Antiglaucoma preparations and miotics use measurement	0.86
H7_GLAUCOMA_POAG	Primary open-angle glaucoma, strict	MONDO_0001744	angle-closure glaucoma	0.7424999999999999
H7_GLAUCOMA_XFG	Glaucoma, exfoliation	EFO_0004235	exfoliation syndrome	0.99
H7_GLAUCPRIMOPEN	Primary open-angle glaucoma	EFO_0004190	open-angle glaucoma	0.99
H7_GLAUCSECDISEASE	Glaucoma secondary to other eye disorders	EFO_0003966	eye disease	0.6633
H7_GLOBE	Disorders of globe	EFO_0003966	eye disease	0.96
H7_HEREDRETINADYST	Hereditary retinal dystrophy	Orphanet_71862	Retinal dystrophy	0.99
H7_HYPERMETRO	Hypermetropia	HP_0000540	Hypermetropia	1
H7_HYPERMETRO	Hypermetropia	MONDO_0004891	hyperopia	0.99
H7_IRIDOACUTE	Acute and subacute iridocyclitis	EFO_1000830	bacterial endocarditis	0.5642999999999999
H7_IRIDOCYCLITIS	Iridocyclitis	EFO_1000811	anterior uveitis	0.98
H7_IRIDOCYCLITIS	Iridocyclitis	HP_0001094	Iridocyclitis	1
H7_IRIDOCYCLITISINOTH	Iridocyclitis in diseases classified elsewhere	EFO_0000318	cardiomyopathy	0.8415
H7_KERATITIS	Keratitis	EFO_0009449	keratitis	1
H7_KERATITISINOTH	Keratitis and keratoconjunctivitis in other diseases classified elsewhere	EFO_0000318	cardiomyopathy	0.6435
H7_KERATITISOTH	Other keratitis	EFO_0009449	keratitis	1
H7_KERATOCONUS	Hereditary corneal dystrophies	Orphanet_98973	Posterior polymorphous corneal dystrophy	0.7424999999999999
H7_LACRIGLAND	Other disorders of lacrimal gland	MONDO_0024625	disorder of lacrimal gland	1
H7_LACRIGLAND	Other disorders of lacrimal gland	Orphanet_98603	Secretory apparatus of the lacrimal system anomaly	0.96
H7_LACRIMALORBITINOTH	Disorders of lacrimal system and orbit in diseases classified elsewhere	EFO_0000319	cardiovascular disease	0.7029
H7_LACRIMALSYSTEM	Disorders of lacrimal system	EFO_0009455	lacrimal apparatus disease	0.99
H7_LACRIMINFLAMCHRON	Inflammation of lacrimal passages (chronic)	MONDO_0004804	dacryoadenitis	0.5642999999999999
H7_LENS	Disorders of lens	EFO_0009674	lens disease	0.99
H7_LIDLACRIMALORBIT	Disorders of eyelid, lacrimal system and orbit	EFO_0009455	lacrimal apparatus disease	0.8019000000000001
H7_MACULADEGEN	Degeneration of macula and posterior pole	MONDO_0002175	degeneration of macula and posterior pole	1
H7_MACULOPATHYDIAB	Diabetic maculopathy	EFO_0010133	diabetic maculopathy	1
H7_MODVISIMPBINOC	Moderate visual impairment, binocular	HP_0000505	Visual impairment	0.67
H7_MYOPIA	Myopia	HP_0000545	Myopia	1
H7_MYOPIA	Myopia	MONDO_0001384	myopia (disease)	0.99
H7_NYSTAGMUS	Nystagmus and other irregular eye movements	Orphanet_98691	Abnormal eye movements	0.57
H7_OCUPAIN	Ocular pain	HP_0200026	Ocular pain	1
H7_OPTATROPHY	Optic atrophy	MONDO_0003608	optic atrophy	1
H7_OPTNERVNAS	Disorders of optic nerve, not elsewhere classified	MONDO_0002135	optic nerve disease	0.5642999999999999
H7_OPTNEURITIS	Optic neuritis	EFO_0007405	optic neuritis	1
H7_OTHERCONJ	Other disorders of conjunctiva	EFO_1000203	Conjunctival Disorder	0.99
H7_OTHIRISCILIARY	Other disorders of iris and ciliary body	MONDO_0002970	ciliary body disease	0.8513999999999999
H7_OTHRETARTOCC	Other retinal artery occlusion	EFO_1001154	retinal artery occlusion	1
H7_PARASTRA3	Third [oculomotor] nerve palsy	Orphanet_98685	Oculomotor palsy	0.7424999999999999
H7_PARASTRA4	Fourth [trochlear] nerve palsy	MONDO_0001146	fourth cranial nerve palsy	0.99
H7_PARASTRA6	Sixth [abducent] nerve palsy	EFO_1001102	peroneal nerve paralysis	0.7227
H7_PARASTRAB	Paralytic strabismus	EFO_0009678	paralytic strabismus	1
H7_PERIPHRETINADEGEN	Peripheral retinal degeneration	MONDO_0004580	retinal degeneration	0.8
H7_PRESBYOPIA	Presbyopia	MONDO_0001330	presbyopia	1
H7_PTERYGIUM	Pterygium	EFO_0000678	pterygium	1
H7_PTOSIS	Ptosis of eyelid	MONDO_0000728	ptosis (disease)	0.99
H7_RETINAHAEMORR	Retinal haemorrhage	HP_0000573	Retinal hemorrhage	0.99
H7_RETINALDETACHBREAK	Retinal detachment with retinal break	EFO_0010698	retinal break	0.83
H7_RETINALDETACHOTH	Other, unspecified and serous retinal detachments	EFO_0005773	retinal detachment	0.67
H7_RETINANAS	Other specified and unspecified retinal disorders	EFO_0000289	bipolar disorder	0.6830999999999999
H7_RETINAVASC	Retinal vascular disorders	MONDO_0002311	retinal vascular disease	0.99
H7_RETINOPATHYDIAB	Diabetic retinopathy	EFO_0003770	diabetic retinopathy	1
H7_RETINOPATHYDIAB_BKG	Diabetic background retinopathy	EFO_0003770	diabetic retinopathy	0.91
H7_RETINOPATHYDIAB_BKG_SEVERE	Severe diabetic background retinopathy	EFO_0003770	diabetic retinopathy	0.76
H7_RETINOPATHYDIAB_NAS	Other diabetic retinopathy	EFO_0003770	diabetic retinopathy	1
H7_RETINOPATHYDIAB_PROLIF	Proliferative diabetic retinopathy	EFO_0009322	proliferative diabetic retinopathy	1
H7_RETIVASCOCCLUSION	Retinal vascular occlusion	MONDO_0002089	retinal vascular occlusion	1
H7_RETVASCNAS	Other and unspecified vascular occlusions	MONDO_0002089	retinal vascular occlusion	0.8513999999999999
H7_SCLERACORNEA	Disorders of sclera, cornea, iris and ciliary body	MONDO_0002970	ciliary body disease	0.6633
H7_STRABISMUS	Strabismus	HP_0000486	Strabismus	1
H7_STRABOTH	Other strabismus	HP_0000486	Strabismus	1
H7_VASCCILIARY	Hyphaema and other vascular disorders of iris and ciliary body	MONDO_0002970	ciliary body disease	0.6633
H7_VISFIELDDEF	Visual field defects	HP_0001123	Visual field defect	1
H7_VITRBODYGLOBE	Disorders of vitreous body	EFO_0008624	vitreous body disease	0.99
H7_VITREOUS	Disorders of vitreous body and globe	EFO_0008624	vitreous body disease	0.8513999999999999
H7_VITROPACIT	Other vitreous opacities	HP_0100832	Vitreous floaters	0.99
H7_VITROTH	Other and unspecified disorders of vitreous body	EFO_0008624	vitreous body disease	0.8513999999999999
H8_BPV	Benign paroxysmal vertigo	Orphanet_71518	Benign paroxysmal torticollis of infancy	0.57
H8_CHOLEASTOMA	Cholesteatoma of middle ear	EFO_1000678	cholesteatoma of middle ear	1
H8_CHRON_SUPOTITIS	Chronic suppurative otitis media	MONDO_0021206	chronic non-suppurative otitis media	0.92
H8_CONSENHEARINGLOSS	Conductive and sensorineural hearing loss	MONDO_0044001	hearing loss, mixed conductive-sensorineural	0.8811
H8_EAR	Diseases of the ear and mastoid process	EFO_1001455	auditory system disease	0.5642999999999999
H8_EUSTNAS	Other disorders of Eustachian tube	EFO_0009667	eustachian tube disease	0.99
H8_EUSTSALP	Eustachian salpingitis and obstruction	MONDO_0002172	otosalpingitis	0.792
H8_EXTDISINOTH	Disorder of external ear, unspecified	EFO_0009668	external ear disease	0.8513999999999999
H8_EXTDISNAS	Other specified disorders of external ear	EFO_0009668	external ear disease	0.99
H8_EXTERNAL	Diseases of external ear	EFO_0009668	external ear disease	1
H8_EXTOTITIS	Otitis externa	EFO_0009560	otitis externa	1
H8_EXT_ABSC	Abscess of external ear	EFO_1000677	cholesteatoma of external ear	0.67
H8_EXT_INFNAS	Other infective otitis externa	EFO_0009560	otitis externa	0.9108
H8_EXT_NAS	Otitis externa, unspecified	EFO_0007503	suppurative otitis media	0.693
H8_EXT_NONINF	Acute otitis externa, noninfective	EFO_0009560	otitis externa	0.67
H8_EXT_OTH	Other otitis externa (chronic)	MONDO_0021206	chronic non-suppurative otitis media	0.9009
H8_HL_CON_NAS	Conductive hearing loss, unspecified	HP_0000405	Conductive hearing impairment	0.8513999999999999
H8_HL_IDIOP	Sudden idiopathic hearing loss	MONDO_0020677	sudden hearing loss disorder	0.75
H8_HL_MIX_NAS	Mixed conductive and sensorineural hearing loss	MONDO_0044001	hearing loss, mixed conductive-sensorineural	0.99
H8_HL_NAS	Other specified/unspecified hearing loss	EFO_0004238	hearing loss	0.8
H8_HL_PRESBY	Presbycusis	MONDO_0043765	presbycusis	1
H8_HL_SEN_NAS	Sensorineural hearing loss	EFO_1001176	sensorineural hearing loss	1
H8_HL_SEN_NAS	Sensorineural hearing loss	HP_0000407	Sensorineural hearing impairment	0.99
H8_HL_SEN_NAS	Sensorineural hearing loss	Orphanet_383	X-linked mixed deafness with perilymphatic gusher	0.97
H8_INNER	Diseases of inner ear	EFO_0009672	inner ear disease	1
