NAME,LONGNAME,release,valid,efo_cls,efo_label,xref_source,xref,simple_xref,quality
H7_RETINOPATHYDIAB_NAS,Other diabetic retinopathy,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003770,diabetic retinopathy,OLS_API_EFO_lookup,NA,NA,fuzzy
H7_RETINOPATHYDIAB_PROLIF,Proliferative diabetic retinopathy,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009322,proliferative diabetic retinopathy,Zooma_API_lookup,NA,NA,match
H7_RETINOPATHYDIAB_BKG_SEVERE,Severe diabetic background retinopathy,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003770,diabetic retinopathy,manual,,,
H7_RETIVASCOCCLUSION,Retinal vascular occlusion,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002089,retinal vascular occlusion,EFO_OBO,,,match
H7_RETVASCNAS,Other and unspecified vascular occlusions,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002089,retinal vascular occlusion,ICD_10,H34[8-9],H349,NA
H7_SCLERACORNEA,"Disorders of sclera, cornea, iris and ciliary body",r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0001269,scleral disease,ICD_10,H1[5-9]|H2[0-2],H15,NA
H7_SCLERACORNEA,"Disorders of sclera, cornea, iris and ciliary body",r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002289,iris disease,manual,NA,NA,NA
H7_SCLERACORNEA,"Disorders of sclera, cornea, iris and ciliary body",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009464,corneal disease,manual,NA,NA,NA
H7_SCLERACORNEA,"Disorders of sclera, cornea, iris and ciliary body",r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002970,ciliary body disease,manual,NA,NA,NA
H7_SCLERITISEPISCLERITIS,Scleritis and episcleritis,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0001718,scleritis (disease),manual,NA,NA,NA
H7_SCLERITISEPISCLERITIS,Scleritis and episcleritis,r2,TRUE,http://purl.obolibrary.org/obo/HP_0100534,Episcleritis,manual,NA,NA,NA
H7_STENOLACRI,Stenosis and insufficiency of lacrimal passages,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000614,Abnormal nasolacrimal system morphology,manual,NA,NA,NA
H7_STRABISMUS,Strabismus,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000486,strabismus,Zooma_API_lookup,NA,NA,match
H7_STRABOTH,Other strabismus,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000486,strabismus,Zooma_API_lookup,NA,NA,match
H7_USEOFEYEANTIALLERGENS,Use of eye-antiallergens (taken as indicator of allergic/atopic conjunctivitis),r3,FALSE,http://purl.obolibrary.org/obo/HP_0000758,impaired use of nonverbal behaviors,OLS_API_EFO_lookup,,,fuzzy
H7_USEOFEYEANTIALLERGENS,Use of eye-antiallergens (taken as indicator of allergic/atopic conjunctivitis),r3,TRUE,http://purl.obolibrary.org/obo/GO_0042493,response to drug,manual,,,
H7_VASCCILIARY,Hyphaema and other vascular disorders of iris and ciliary body,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_64734,iridocorneal endothelial syndrome,ICD_10,H21[0-1],H211,
H7_VASCCILIARY,Hyphaema and other vascular disorders of iris and ciliary body,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_98979,chandler syndrome,ICD_10,H21[0-1],H211,
H7_VASCCILIARY,Hyphaema and other vascular disorders of iris and ciliary body,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_98980,cogan-reese syndrome,ICD_10,H21[0-1],H211,
H7_VERTISTRAB,Vertical strabismus,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000486,strabismus,OLS_API_EFO_lookup,NA,NA,fuzzy
H7_VISDISTNAS,Other and unspecified visual disturbances,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021084,vision disorder,manual,NA,NA,NA
H7_VISFIELDDEF,Visual field defects,r2,TRUE,http://purl.obolibrary.org/obo/HP_0001123,visual field defect,OLS_API_EFO_lookup,NA,NA,match
H7_VISUALDISTBLIND,Visual disturbances and blindness,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000505,visual impairment,ICD_10,H5[3-4],H53,NA
H7_VISUALDISTBLIND,Visual disturbances and blindness,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0001941,blindness (disorder),ICD_10,H5[3-4],H54,NA
H7_VASCCILIARY,Hyphaema and other vascular disorders of iris and ciliary body,r3,TRUE,http://purl.obolibrary.org/obo/HP_0011886,Hyphema,HP TERM NOT IN EFO,,,
H7_VASCCILIARY,Hyphaema and other vascular disorders of iris and ciliary body,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005753,ocular vascular disease,manual,,,
H7_VISUDISTURB,Visual disturbances,r3,TRUE,http://purl.obolibrary.org/obo/HP_0000505,visual impairment,Zooma_API_lookup,,,match
H7_VISUDISTURBSUB,Subjective visual disturbances,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021084,vision disorder,manual,NA,NA,NA
H7_VITRBODYGLOBE,Disorders of vitreous body,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0008624,vitreous body disease,Zooma_API_lookup,,,match
H7_VITREOUS,Disorders of vitreous body and globe,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0008624,vitreous body disease,ICD_10,H4[3-5],H43;H45,NA
H7_VITREOUS,Disorders of vitreous body and globe,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0001524,globe disease,manual,NA,NA,NA
H7_VITRHAEMORR,Vitreous haemorrhage,r2,TRUE,http://purl.obolibrary.org/obo/HP_0007902,vitreous hemorrhage,OLS_API_HP_exact_lookup,NA,NA,match
H7_VITROPACIT,Other vitreous opacities,r2,TRUE,http://purl.obolibrary.org/obo/HP_0100832,Vitreous floaters,HP TERM NOT IN EFO,NA,NA,NA
H7_VITROTH,Other and unspecified disorders of vitreous body,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0008624,vitreous body disease,manual,NA,NA,NA
H8_BPV,Benign paroxysmal vertigo,r2,TRUE,http://purl.obolibrary.org/obo/HP_0002321,vertigo,manual,NA,NA,NA
H8_CERUMEN,Impacted cerumen,r2,TRUE,http://purl.obolibrary.org/obo/HP_0030788,impacted cerumen,OLS_API_HP_exact_lookup,NA,NA,match
H8_CHOLEASTOMA,Cholesteatoma of middle ear,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000678,cholesteatoma of middle ear,EFO_OBO,NA,NA,match
H8_CHRON_SUPOTITIS,Chronic suppurative otitis media,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007503,suppurative otitis media,manual,NA,NA,NA
H8_CONSENHEARINGLOSS,Conductive and sensorineural hearing loss,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001176,conductive and sensorineural hearing loss,Zooma_API_lookup,NA,NA,match
H8_EAR,Diseases of the ear and mastoid process,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021205,disease of ear,manual,NA,NA,NA
H8_EAR,Diseases of the ear and mastoid process,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000264,Abnormality of the mastoid,manual,NA,NA,NA
H8_EUSTNAS,Other disorders of Eustachian tube,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009667,eustachian tube disease,ICD_9,381[7-9],3818;3819,
H8_EUSTNAS,Other disorders of Eustachian tube,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0009667,other disorders of eustachian tube,Zooma_API_lookup,,,match
H8_EUSTSALP,Eustachian salpingitis and obstruction,r3,FALSE,NA,NA,ICD_10,H68[0-1],H680;H681,
H8_EUSTSALP,Eustachian salpingitis and obstruction,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002172,otosalpingitis,MONDO TERM NOT IN EFO,,,
H8_EUSTSALP,Eustachian salpingitis and obstruction,r3,TRUE,http://purl.obolibrary.org/obo/HP_0040269,Blocked Eustachian tube,HP TERM NOT IN EFO,,,
H8_EXT_ABSC,Abscess of external ear,r3,FALSE,NA,NA,,,,
H8_EXT_INFNAS,Other infective otitis externa,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009560,otitis externa,OLS_API_EFO_lookup,NA,NA,fuzzy
H8_EXT_NAS,"Otitis externa, unspecified",r2,TRUE,http://purl.obolibrary.org/obo/HP_0000389,otitis externa,OT_Zooma_Mappings,NA,NA,match
H8_EXT_ABSC,Abscess of external ear,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009560,otitis externa,manual,,,
H8_EXT_ABSC,Abscess of external ear,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003030,abscess,manual,,,
H8_EXT_NONINF,"Acute otitis externa, noninfective",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009560,otitis externa,OLS_API_EFO_lookup,,,fuzzy
H8_EXT_OTH,Other otitis externa (chronic),r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009560,otitis externa,OLS_API_EFO_lookup,NA,NA,fuzzy
H8_EXTDISINOTH,"Disorder of external ear, unspecified",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009668,external ear disease,OLS_API_EFO_lookup,,,fuzzy
H8_EXTDISNAS,Other specified disorders of external ear,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009668,external ear disease,ICD_10;ICD_9,H61[8-9];380[8-9],H619;3809,NA
H8_EXTERNAL,Diseases of external ear,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009668,external ear disease,ICD_10,H6[0-2],H61,NA
H8_EXTOTITIS,Otitis externa,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000389,otitis externa,OT_Zooma_Mappings,NA,NA,match
H8_HL_CON_NAS,"Conductive hearing loss, unspecified",r2,TRUE,http://purl.obolibrary.org/obo/HP_0000405,conductive hearing impairment,OLS_API_HP_exact_lookup,NA,NA,match
H8_HL_IDIOP,Sudden idiopathic hearing loss,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0020677,sudden hearing loss disorder,MONDO TERM NOT IN EFO,NA,NA,NA
H8_HL_MIX_NAS,Mixed conductive and sensorineural hearing loss,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0044001,"hearing loss, mixed conductive-sensorineural",MONDO TERM NOT IN EFO,NA,NA,NA
H8_HL_NAS,Other specified/unspecified hearing loss,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0004238,hearing loss,ICD_9;OLS_API_EFO_lookup,389[8-9],3898;3899,fuzzy
H8_HL_PRESBY,Presbycusis,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0043765,presbycusis,MONDO TERM NOT IN EFO,NA,NA,NA
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0019586,x-linked nonsyndromic deafness,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0019587,autosomal dominant nonsyndromic deafness,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0019588,autosomal recessive nonsyndromic deafness,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_2027,gingival fibromatosis - progressive deafness,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_330029,hypotrichosis-deafness syndrome,ICD_10,H90[3-5],H905,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_363396,high myopia-sensorineural deafness syndrome,ICD_10,H90[3-5],H905,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_383,x-linked mixed deafness with perilymphatic gusher,ICD_10;EFO_OBO,H90[3-5],H905,match
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_87884,non-syndromic genetic deafness,ICD_10,H90[3-5],H905,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_90625,x-linked non-syndromic sensorineural deafness type dfn,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_90635,autosomal dominant non-syndromic sensorineural deafness type dfna,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_90636,autosomal recessive non-syndromic sensorineural deafness type dfnb,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_90641,mitochondrial non-syndromic sensorineural deafness,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_90642,syndromic genetic deafness,ICD_10,H90[3-5],H903,
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,FALSE,http://www.orpha.net/ORDO/Orphanet_998,albinism-deafness syndrome,ICD_10,H90[3-5],H905,
H8_INNER,Diseases of inner ear,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009672,inner ear disease,ICD_10;OLS_API_EFO_lookup,H8[0-3],H83,fuzzy
H8_MASTCHRON,Chronic mastoiditis,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000265,Mastoiditis,manual,NA,NA,NA
H8_MED_SUPP,Suppurative and unspecified otitis media,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007503,suppurative otitis media,Zooma_API_lookup,NA,NA,match
H8_MENIERE,Meniere disease,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0006862,meniere disease,OLS_API_EFO_lookup,NA,NA,match
H8_HL_SEN_NAS,Sensorineural hearing loss,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1001176,sensorineural hearing loss,manual,,,
H8_MIDDLEADDH,Adhesive middle ear disease,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0003276,middle ear disease,OLS_API_EFO_lookup,,,fuzzy
H8_MIDDLEMASTOID,Diseases of middle ear and mastoid,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0003276,middle ear disease,manual,NA,NA,NA
H8_MIDDLEMASTOID,Diseases of middle ear and mastoid,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000264,Abnormality of the mastoid,manual,NA,NA,NA
H8_NOISEINNER,Noise effects on inner ear,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009672,inner ear disease,OLS_API_EFO_lookup,NA,NA,fuzzy
H8_NONSUPPNAS,Nonsuppurative otitis media,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0001212,non-suppurative otitis media,manual,NA,NA,NA
H8_OTALGIA,Otalgia,r2,TRUE,http://purl.obolibrary.org/obo/HP_0030766,ear pain,OLS_API_EFO_lookup,NA,NA,match
H8_OTHEREAR,Other disorders of ear,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021205,disease of ear,manual,NA,NA,NA
H8_OTHHEARINGLOSS,Other hearing loss,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0004238,hearing loss,Zooma_API_lookup,NA,NA,match
H8_OTIMEDNAS,"Otitis media, unspecified",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0004992,otitis media,Zooma_API_lookup,NA,NA,match
H8_OTOSCLE,Otosclerosis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0004213,otosclerosis,EFO_OBO,NA,NA,match
H8_MIDDLEADDH,Adhesive middle ear disease,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0007415,otitis media with effusion,manual,,,
H8_PERCHRONDR,Perichondritis of external ear,r3,FALSE,NA,NA,,,,
H8_PERFORATION,Perforation of tympanic membrane,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009472,perforation of tympanic membrane,Zooma_API_lookup,NA,NA,match
H8_PERIPHVERTIGO,Other peripheral vertigo,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0004900,peripheral vertigo,OLS_API_EFO_lookup,NA,NA,fuzzy
H8_SUP_ACUTE,Acute suppurative otitis media,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007503,suppurative otitis media,OLS_API_EFO_lookup,NA,NA,fuzzy
H8_SUP_OTINAS,"Suppurative otitis media, unspecified",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007503,suppurative otitis media,EFO_OBO,NA,NA,match
H8_TINNITUS,Tinnitus,r2,TRUE,http://purl.obolibrary.org/obo/HP_0000360,tinnitus,OT_Zooma_Mappings,NA,NA,match
H8_VERTIGO,Disorders of vestibular function (Vertigo),r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009691,vestibular disease,OLS_API_EFO_lookup,NA,NA,fuzzy
H8_VERTIGO,Disorders of vestibular function (Vertigo),r2,TRUE,http://purl.obolibrary.org/obo/HP_0002321,vertigo,manual,NA,NA,NA
H8_PERCHRONDR,Perichondritis of external ear,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002246,perichondritis of auricle,MONDO TERM NOT IN EFO,,,
H8_VERTIGOCENT,Vertigo of central origin,r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0002317,central nervous system origin vertigo,EFO_OBO,,,match
H8_VESTIBNEUR,Vestibular neuronitis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007537,vestibular neuronitis,EFO_OBO,NA,NA,match
H8_VESTIFUNCNAS,Other/unspecified disorders of vestibular function,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009691,vestibular disease,ICD_10,H81[8-9],H819,NA
H8_VERTIGOCENT,Vertigo of central origin,r3,TRUE,http://purl.obolibrary.org/obo/HP_0002321,vertigo,manual,,,
HEADACHE,Headache,r3,TRUE,http://purl.obolibrary.org/obo/HP_0002315,headache,Zooma_API_lookup,,,match
HEMODIAL,Hemodialysis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0010690,renal dialysis,manual,NA,NA,NA
HEPATITIS_CHRONIC_VIRAL,Chronic viral hepatitis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007540,chronic viral hepatitis,Zooma_API_lookup,NA,NA,match
HERING_BILATERAL,"Inguinal hernia, bilateral",r3,TRUE,http://purl.obolibrary.org/obo/HP_0000023,inguinal hernia,OLS_API_EFO_lookup,,,fuzzy
HERING_UNILATERAL,"Inguinal hernia, unilateralk",r3,TRUE,http://purl.obolibrary.org/obo/HP_0000023,inguinal hernia,OLS_API_EFO_lookup,,,fuzzy
HIP_FRACTURE,Hip fracture,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003964,hip fracture,EFO_OBO,NA,NA,match
HYPOSENSIBILIZATIONTHRPY,Hyposensibilization therapy,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0010063,Therapeutic Procedure,manual,NA,NA,NA
HYPOTHY_LEVOTHY,"Hypothyroidism, levothyroxin purchases",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004705,hypothyroidism,OLS_API_EFO_lookup,,,fuzzy
HYPOTHY_PURCHASE,Hypothyroidism and >3 levothyroxin purchases,r3,FALSE,NA,NA,,,,
HYPOTHY_PURCHASE,Hypothyroidism and >3 levothyroxin purchases,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004705,hypothyroidism,manual,,,
HYPOTHY_REIMB,"Hypothyroidism, drug reimbursement",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004705,hypothyroidism,OLS_API_EFO_lookup,,,fuzzy
HYPOTHYROIDISM,Hypothyroidism (congenital or acquired),r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0004705,hypothyroidism,manual,NA,NA,NA
I9_AF,Atrial fibrillation and flutter,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000275,atrial fibrillation,Zooma_API_lookup,NA,NA,match
I9_AF,Atrial fibrillation and flutter,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003911,atrial flutter,manual,NA,NA,NA
I9_AF_REIMB,Atrial fibrillation and flutter with reimbursement,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003911,atrial flutter,OLS_API_EFO_lookup,,,fuzzy
I9_ANEUR,Endovascular or surgical operations to intracerebral aneurysms,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003870,brain aneurysm,manual,NA,NA,NA
I9_ANEUR,Endovascular or surgical operations to intracerebral aneurysms,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0002571,medical procedure,manual,NA,NA,NA
I9_ANEURYSM,"Cerebral aneurysm, nonruptured",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003870,brain aneurysm,Zooma_API_lookup,NA,NA,match
I9_ANGINA,Angina pectoris,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003913,angina pectoris,EFO_OBO,NA,NA,match
I9_ANGIO,Coronary angiopasty,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003951,percutaneous transluminal coronary angioplasty,manual,NA,NA,NA
I9_AORTANEUR,Aortic aneurysm,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0001666,aortic aneurysm,ICD_10;ICD_9;EFO_OBO,I71[1-9];441[1-9]|0930A,I711;I713;I715;I718;I719;4411;4413;4415;4416,match
I9_AORTDIS,Dissection of aorta,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003856,dissection,manual,NA,NA,NA
I9_ARTEMBTHR,Arterial embolism and thrombosis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0010671,arterial embolism,manual,NA,NA,NA
I9_ARTEMBTHR,Arterial embolism and thrombosis,r2,TRUE,http://purl.obolibrary.org/obo/HP_0004420,Arterial thrombosis,HP TERM NOT IN EFO,NA,NA,NA
I9_ARTEMBTHRLOW,Arterial embolism and thrombosis of lower extremity artery,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0010671,arterial embolism,manual,NA,NA,NA
I9_ARTEMBTHRLOW,Arterial embolism and thrombosis of lower extremity artery,r2,TRUE,http://purl.obolibrary.org/obo/HP_0004420,Arterial thrombosis,HP TERM NOT IN EFO,NA,NA,NA
I9_AF_REIMB,Atrial fibrillation and flutter with reimbursement,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000275,atrial fibrillation,manual,,,
I9_ARTEMBTHRNAS,Other arterial embolism and thrombosis,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001150,renal artery obstruction,OLS_API_EFO_lookup,,,fuzzy
I9_ARTOTH,Other diseases of arteries and capillaries,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0004264,vascular disease,ICD_10,I7[7-9],I77;I78,NA
I9_ARTEMBTHRNAS,Other arterial embolism and thrombosis,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0010671,arterial embolism,manual,,,
I9_ARTEMBTHRNAS,Other arterial embolism and thrombosis,r3,TRUE,http://purl.obolibrary.org/obo/HP_0004420,Arterial thrombosis,manual,,,
I9_ATHSCLE,"Atherosclerosis, excluding cerebral, coronary and PAD",r3,FALSE,NA,NA,,,,
I9_AVBLOCK,AV-block,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0000465,atrioventricular block (disease),ICD_10;OLS_API_EFO_lookup,I44[0-3],I443,fuzzy
I9_CABG,Coronary artery bypass grafting,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003776,coronary artery bypass,manual,NA,NA,NA
I9_CARDARR,Cardiac arrest,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009492,cardiac arrest,OLS_API_EFO_lookup,NA,NA,match
I9_ATHSCLE,"Atherosclerosis, excluding cerebral, coronary and PAD",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003914,atherosclerosis,manual,,,
I9_CARDMPRI,"Cardiomyopathies, Primary/intrinsic",r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0000591,intrinsic cardiomyopathy,manual,,,
I9_CARDMPRI,"Cardiomyopathies, Primary/intrinsic",r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000318,cardiomyopathy,OLS_API_EFO_lookup,,,fuzzy
I9_CARDMYO,Cardiomyopathy,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000318,cardiomyopathy,EFO_OBO,NA,NA,match
I9_CARDMYOHYP,"Cardiomyopathy, Hypertrophic obstructive",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000538,hypertrophic cardiomyopathy,OLS_API_EFO_lookup,NA,NA,fuzzy
I9_CARDMYOOTH,"Cardiomyopathy, other and unspecified",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000318,cardiomyopathy,manual,NA,NA,NA
I9_CEREBDOTH,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003763,cerebrovascular disorder,ICD_10;OLS_API_EFO_lookup,I67[8-9]|I688,I679,fuzzy
I9_CEREBVASC,Cerebrovascular diseases,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003763,cerebrovascular disorder,OLS_API_EFO_lookup,,,fuzzy
I9_CHD,Major coronary heart disease event,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0001645,coronary heart disease,OLS_API_EFO_lookup,NA,NA,fuzzy
I9_CHD_NOREV,Major coronary heart disease event excluding revascularizations,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0001645,coronary heart disease,OLS_API_EFO_lookup,NA,NA,fuzzy
I9_CONDUCTIO,Conduction disorders,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0005137,conduction system disorder,manual,NA,NA,NA
I9_CORATHER,Coronary atherosclerosis,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0021661,coronary atherosclerosis,OLS_API_EFO_lookup,NA,NA,match
I9_CVD,Cardiovascular diseases,r3,FALSE,NA,NA,,,,
I9_CVD,Cardiovascular diseases,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease,manual,,,
I9_CVD_HARD,Hard cardiovascular diseases,r3,FALSE,NA,NA,,,,
I9_CVD_HARD,Hard cardiovascular diseases,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease,manual,,,
I9_DISVEINLYMPH,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",r3,FALSE,NA,NA,,,,
I9_DOAAC,"Diseases of arteries, arterioles and capillaries",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0004264,vascular disease,manual,NA,NA,NA
I9_DVTANDPULM,DVT of lower extremities and pulmonary embolism,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003907,deep vein thrombosis,manual,NA,NA,NA
I9_DISVEINLYMPH,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0004634,vein disease,manual,,,
I9_DISVEINLYMPH,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0007352,lymphatic system disease,manual,,,
I9_E_DRONE,Dronedarone medication,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0006344,medication adherence behavior,OLS_API_EFO_lookup,,,fuzzy
I9_E_DRONE,Dronedarone medication,r3,TRUE,http://purl.obolibrary.org/obo/GO_0042493,response to drug,manual,,,
I9_ENDOCARD,Endocarditis,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000465,endocarditis,EFO_OBO,,,match
I9_HEARTFAIL,"Heart failure,strict",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003144,heart failure,OLS_API_EFO_lookup,,,fuzzy
